openalex_id,display_name,normalized_name,include,level,wikidata_id,parent_display_names
https://openalex.org/c107826830,Environmental resource management,environmental resource management,Y,1,https://www.wikidata.org/wiki/Q929380,"Economics, Environmental science"
https://openalex.org/c524765639,Water resource management,water resource management,Y,1,https://www.wikidata.org/wiki/Q1501619,Environmental science
https://openalex.org/c138496976,Developmental psychology,developmental psychology,N,1,https://www.wikidata.org/wiki/Q175002,Psychology
https://openalex.org/c139719470,Macroeconomics,macroeconomics,N,1,https://www.wikidata.org/wiki/Q39680,Economics
https://openalex.org/c199289684,Mineralogy,mineralogy,N,1,https://www.wikidata.org/wiki/Q83353,"Chemistry, Geology"
https://openalex.org/c505870484,Fishery,fishery,Y,1,https://www.wikidata.org/wiki/Q180538,Biology
https://openalex.org/c556758197,Monetary economics,monetary economics,N,1,https://www.wikidata.org/wiki/Q580018,Economics
https://openalex.org/c70410870,Clinical psychology,clinical psychology,N,1,https://www.wikidata.org/wiki/Q199906,"Medicine, Psychology"
https://openalex.org/c70721500,Computational biology,computational biology,Y,1,https://www.wikidata.org/wiki/Q177005,Biology
https://openalex.org/c78458016,Evolutionary biology,evolutionary biology,Y,1,https://www.wikidata.org/wiki/Q840400,Biology
https://openalex.org/c79403827,Real-time computing,real time computing,N,1,https://www.wikidata.org/wiki/Q3988,Computer science
https://openalex.org/c105702510,Anatomy,anatomy,N,1,https://www.wikidata.org/wiki/Q514,"Biology, Medicine"
https://openalex.org/c105795698,Statistics,statistics,Y,1,https://www.wikidata.org/wiki/Q12483,Mathematics
https://openalex.org/c120314980,Distributed computing,distributed computing,N,1,https://www.wikidata.org/wiki/Q180634,Computer science
https://openalex.org/c120665830,Optics,optics,N,1,https://www.wikidata.org/wiki/Q14620,Physics
https://openalex.org/c177322064,Radiochemistry,radiochemistry,N,1,https://www.wikidata.org/wiki/Q750955,Chemistry
https://openalex.org/c177713679,Intensive care medicine,intensive care medicine,N,1,https://www.wikidata.org/wiki/Q679690,Medicine
https://openalex.org/c548259974,Audiology,audiology,N,1,https://www.wikidata.org/wiki/Q569965,Medicine
https://openalex.org/c49204034,Climatology,climatology,N,1,https://www.wikidata.org/wiki/Q52139,Geology
https://openalex.org/c114793014,Geomorphology,geomorphology,Y,1,https://www.wikidata.org/wiki/Q52109,Geology
https://openalex.org/c147789679,Physical chemistry,physical chemistry,N,1,https://www.wikidata.org/wiki/Q11372,Chemistry
https://openalex.org/c167562979,Classical economics,classical economics,N,1,https://www.wikidata.org/wiki/Q271857,Economics
https://openalex.org/c175444787,Microeconomics,microeconomics,N,1,https://www.wikidata.org/wiki/Q39072,Economics
https://openalex.org/c178790620,Organic chemistry,organic chemistry,N,1,https://www.wikidata.org/wiki/Q11351,Chemistry
https://openalex.org/c188147891,Cognitive science,cognitive science,N,1,https://www.wikidata.org/wiki/Q147638,Psychology
https://openalex.org/c2989005,Nuclear medicine,nuclear medicine,N,1,https://www.wikidata.org/wiki/Q214963,Medicine
https://openalex.org/c9390403,Computer hardware,computer hardware,N,1,https://www.wikidata.org/wiki/Q3966,Computer science
https://openalex.org/c91586092,Atmospheric sciences,atmospheric sciences,N,1,https://www.wikidata.org/wiki/Q757520,"Geology, Physics"
https://openalex.org/c115903868,Software engineering,software engineering,N,1,https://www.wikidata.org/wiki/Q80993,"Computer science, Engineering"
https://openalex.org/c134018914,Endocrinology,endocrinology,N,1,https://www.wikidata.org/wiki/Q162606,"Biology, Medicine"
https://openalex.org/c194828623,Emergency medicine,emergency medicine,N,1,https://www.wikidata.org/wiki/Q2861470,Medicine
https://openalex.org/c199639397,Engineering drawing,engineering drawing,N,1,https://www.wikidata.org/wiki/Q1788588,Engineering
https://openalex.org/c5900021,Petrology,petrology,N,1,https://www.wikidata.org/wiki/Q163082,Geology
https://openalex.org/c21547014,Operations management,operations management,Y,1,https://www.wikidata.org/wiki/Q1423657,"Economics, Engineering"
https://openalex.org/c22212356,Transport engineering,transport engineering,N,1,https://www.wikidata.org/wiki/Q775325,Engineering
https://openalex.org/c31903555,Food science,food science,N,1,https://www.wikidata.org/wiki/Q1637030,"Biology, Chemistry"
https://openalex.org/c33070731,Toxicology,toxicology,N,1,https://www.wikidata.org/wiki/Q7218,Biology
https://openalex.org/c74916050,Classics,classics,N,1,https://www.wikidata.org/wiki/Q841090,"Art, History"
https://openalex.org/c94375191,Arithmetic,arithmetic,N,1,https://www.wikidata.org/wiki/Q11205,Mathematics
https://openalex.org/c119767625,Optometry,optometry,N,1,https://www.wikidata.org/wiki/Q618211,Medicine
https://openalex.org/c133731056,Control engineering,control engineering,N,1,https://www.wikidata.org/wiki/Q4917288,Engineering
https://openalex.org/c144237770,Mathematical economics,mathematical economics,N,1,https://www.wikidata.org/wiki/Q747534,"Economics, Mathematics"
https://openalex.org/c170154142,Architectural engineering,architectural engineering,N,1,https://www.wikidata.org/wiki/Q150737,Engineering
https://openalex.org/c8058405,Geophysics,geophysics,N,1,https://www.wikidata.org/wiki/Q46255,"Geology, Physics"
https://openalex.org/c24667770,Religious studies,religious studies,N,1,https://www.wikidata.org/wiki/Q34187,Philosophy
https://openalex.org/c46312422,Communication,communication,N,1,https://www.wikidata.org/wiki/Q11024,"Psychology, Sociology"
https://openalex.org/c49040817,Optoelectronics,optoelectronics,N,1,https://www.wikidata.org/wiki/Q193091,"Materials science, Physics"
https://openalex.org/c87717796,Environmental engineering,environmental engineering,Y,1,https://www.wikidata.org/wiki/Q146326,"Engineering, Environmental science"
https://openalex.org/c88463610,Agricultural engineering,agricultural engineering,Y,1,https://www.wikidata.org/wiki/Q194118,Engineering
https://openalex.org/c111472728,Epistemology,epistemology,N,1,https://www.wikidata.org/wiki/Q9471,Philosophy
